-2.24162031093995e-12,7.79713745969174e-07,-2.24162031093995e-12,5.17986719543215e-07,-2.24162031093995e-12,-2.89188410615871e-07,-2.24162031093995e-12,1.68262584343641e-06,-2.24162031093995e-12,2.20935369770195e-06,-2.24162031093995e-12,3.1824862673676e-06,-2.24162031093995e-12,1.7113099957283e-06
-2.24069319640565e-12,-2.00419111291207e-07,-2.24069319640565e-12,1.46872981973362e-06,-2.24069319640565e-12,8.65619670987418e-07,-2.24069319640565e-12,2.0129159280955e-06,-2.24069319640565e-12,2.239241397843e-06,-2.24069319640565e-12,3.47002412546662e-06,-2.24069319640565e-12,5.45108289389136e-07
-2.23976608187134e-12,-3.35866802690442e-08,-2.23976608187134e-12,1.35940757576355e-06,-2.23976608187134e-12,3.16645794840238e-07,-2.23976608187134e-12,1.20319771842629e-06,-2.23976608187134e-12,4.1175041218413e-06,-2.23976608187134e-12,3.77360204347385e-06,-2.23976608187134e-12,5.57470843609508e-07
-2.23883896733704e-12,1.12107130495789e-06,-2.23883896733704e-12,1.08984819270661e-06,-2.23883896733704e-12,4.5573308111137e-08,-2.23883896733704e-12,8.95160711258538e-07,-2.23883896733704e-12,2.35790409244213e-06,-2.23883896733704e-12,3.79299633507698e-06,-2.23883896733704e-12,1.91500096539509e-09
-2.23791185280274e-12,1.8793592757023e-06,-2.23791185280274e-12,4.52797448129519e-07,-2.23791185280274e-12,-2.44537370368512e-07,-2.23791185280274e-12,2.78368321637516e-06,-2.23791185280274e-12,7.420089366351e-07,-2.23791185280274e-12,2.80863000741432e-06,-2.23791185280274e-12,1.27452381335155e-06
-2.23698473826844e-12,1.43128813598457e-06,-2.23698473826844e-12,1.0375180249839e-06,-2.23698473826844e-12,7.56087876306441e-07,-2.23698473826844e-12,9.38353578664689e-07,-2.23698473826844e-12,1.72573606053282e-06,-2.23698473826844e-12,2.64513474320958e-06,-2.23698473826844e-12,2.71993737321351e-06
-2.23605762373413e-12,1.50018260686418e-06,-2.23605762373413e-12,1.00898579148295e-06,-2.23605762373413e-12,4.67552067251957e-07,-2.23605762373413e-12,1.04660952241886e-06,-2.23605762373413e-12,2.27654560111147e-06,-2.23605762373413e-12,2.70919801011008e-06,-2.23605762373413e-12,2.08514320478431e-06
-2.23513050919983e-12,1.46961726166166e-06,-2.23513050919983e-12,1.9340977978486e-06,-2.23513050919983e-12,5.61573265916352e-08,-2.23513050919983e-12,4.29758190698107e-06,-2.23513050919983e-12,5.99162910774366e-07,-2.23513050919983e-12,2.15653102018176e-06,-2.23513050919983e-12,9.95754826801817e-07
-2.23420339466553e-12,1.37600098357714e-06,-2.23420339466553e-12,2.90146630417108e-06,-2.23420339466553e-12,9.38356573719583e-07,-2.23420339466553e-12,2.1906610979182e-06,-2.23420339466553e-12,2.17064397053879e-06,-2.23420339466553e-12,2.0955301840003e-06,-2.23420339466553e-12,-8.56626146092162e-07
-2.23327628013122e-12,1.77892513061914e-06,-2.23327628013122e-12,1.90548764600898e-06,-2.23327628013122e-12,3.21527339008935e-07,-2.23327628013122e-12,7.1478165941258e-07,-2.23327628013122e-12,2.70646474699719e-06,-2.23327628013122e-12,2.56524449094531e-06,-2.23327628013122e-12,-9.32505980036244e-07
-2.23234916559692e-12,1.2708292420186e-06,-2.23234916559692e-12,1.24100062950442e-06,-2.23234916559692e-12,2.42708430391951e-07,-2.23234916559692e-12,4.38712735034553e-06,-2.23234916559692e-12,9.50311555267559e-07,-2.23234916559692e-12,2.26554837490365e-06,-2.23234916559692e-12,1.57759844028132e-06
-2.23142205106262e-12,9.57414702785914e-07,-2.23142205106262e-12,1.87478850656e-06,-2.23142205106262e-12,7.00660702995159e-07,-2.23142205106262e-12,3.94754013832867e-06,-2.23142205106262e-12,1.86539157449586e-06,-2.23142205106262e-12,2.03916349304295e-06,-2.23142205106262e-12,1.81453374508064e-06
-2.23049493652831e-12,2.92077182107103e-07,-2.23049493652831e-12,2.13692587362369e-06,-2.23049493652831e-12,1.11008448801868e-06,-2.23049493652831e-12,2.3790071126613e-06,-2.23049493652831e-12,3.06629318256722e-06,-2.23049493652831e-12,1.54202201308776e-06,-2.23049493652831e-12,3.14689736611242e-06
-2.22956782199401e-12,5.2877729804646e-07,-2.22956782199401e-12,1.78788450452418e-06,-2.22956782199401e-12,4.28232230871741e-07,-2.22956782199401e-12,3.34687027909984e-06,-2.22956782199401e-12,1.83049080691198e-06,-2.22956782199401e-12,2.09885659509261e-06,-2.22956782199401e-12,3.46880847376817e-07
-2.22864070745971e-12,7.86696660652732e-07,-2.22864070745971e-12,1.12755111751714e-06,-2.22864070745971e-12,8.98392320682092e-07,-2.22864070745971e-12,3.6075918417816e-06,-2.22864070745971e-12,1.47396946508876e-06,-2.22864070745971e-12,1.5852060073035e-06,-2.22864070745971e-12,-4.39265426289314e-07
-2.2277135929254e-12,1.3524874462314e-06,-2.2277135929254e-12,8.00143734193913e-07,-2.2277135929254e-12,9.57142503969976e-07,-2.2277135929254e-12,2.39218694145335e-06,-2.2277135929254e-12,3.37012796320739e-06,-2.2277135929254e-12,8.46658710480678e-07,-2.2277135929254e-12,-1.83344307840083e-06
-2.2267864783911e-12,1.22671860908219e-06,-2.2267864783911e-12,-4.43780091863086e-08,-2.2267864783911e-12,4.39483401325673e-07,-2.2267864783911e-12,2.22194829487903e-06,-2.2267864783911e-12,4.00330464202265e-06,-2.2267864783911e-12,5.55052543475737e-07,-2.2267864783911e-12,-1.34785763429412e-06
-2.2258593638568e-12,9.60141016760267e-07,-2.2258593638568e-12,1.00151417635643e-06,-2.2258593638568e-12,7.89000958921635e-07,-2.2258593638568e-12,2.91179344615376e-06,-2.2258593638568e-12,1.77616262214905e-06,-2.2258593638568e-12,6.23599390916393e-07,-2.2258593638568e-12,8.00775557891661e-07
-2.22493224932249e-12,1.01051702520969e-06,-2.22493224932249e-12,1.48519693955551e-06,-2.22493224932249e-12,1.92749077836951e-06,-2.22493224932249e-12,3.18453942157074e-06,-2.22493224932249e-12,3.14593633039264e-06,-2.22493224932249e-12,1.22362953463563e-06,-2.22493224932249e-12,1.76942716101194e-06
-2.22400513478819e-12,7.49919576556237e-07,-2.22400513478819e-12,1.24320289947312e-06,-2.22400513478819e-12,8.4301780849804e-07,-2.22400513478819e-12,3.17284302327456e-06,-2.22400513478819e-12,4.3913285251485e-06,-2.22400513478819e-12,3.68703280305346e-07,-2.22400513478819e-12,9.46018520210634e-07
-2.22307802025389e-12,-2.9199778064378e-07,-2.22307802025389e-12,4.32831285698914e-07,-2.22307802025389e-12,8.16641433857757e-07,-2.22307802025389e-12,3.59980506016623e-06,-2.22307802025389e-12,3.43741436922378e-06,-2.22307802025389e-12,4.58521999665157e-07,-2.22307802025389e-12,2.83161748489483e-07
-2.22215090571958e-12,1.08901597187135e-06,-2.22215090571958e-12,5.85918392795589e-07,-2.22215090571958e-12,5.42480701807441e-07,-2.22215090571958e-12,3.51626805935016e-06,-2.22215090571958e-12,3.6045249905894e-06,-2.22215090571958e-12,1.17463125775254e-06,-2.22215090571958e-12,1.11199155963053e-07
-2.22122379118528e-12,1.16836159263679e-06,-2.22122379118528e-12,3.34055556682019e-07,-2.22122379118528e-12,1.08971145490641e-06,-2.22122379118528e-12,3.58119574177696e-06,-2.22122379118528e-12,6.21110646189807e-06,-2.22122379118528e-12,8.67057958143965e-07,-2.22122379118528e-12,-1.17169363631375e-06
-2.22029667665098e-12,-1.81050252915213e-07,-2.22029667665098e-12,4.67707302180307e-07,-2.22029667665098e-12,1.18337973844323e-06,-2.22029667665098e-12,4.06497639157901e-06,-2.22029667665098e-12,5.90601375791127e-06,-2.22029667665098e-12,-5.90161337784755e-09,-2.22029667665098e-12,-3.5538086132493e-06
-2.21936956211667e-12,7.2636703086753e-07,-2.21936956211667e-12,1.45374343129914e-06,-2.21936956211667e-12,1.0321755609529e-06,-2.21936956211667e-12,3.89513382585155e-06,-2.21936956211667e-12,5.61919304585172e-06,-2.21936956211667e-12,2.0276043631326e-06,-2.21936956211667e-12,-8.55714950184766e-07
-2.21844244758237e-12,-1.6586747975771e-07,-2.21844244758237e-12,2.87307057393164e-07,-2.21844244758237e-12,8.85459881486128e-07,-2.21844244758237e-12,5.50651210415492e-06,-2.21844244758237e-12,8.11932929222291e-06,-2.21844244758237e-12,2.12526110288324e-06,-2.21844244758237e-12,-2.52262552382737e-06
-2.21751533304807e-12,-2.26434012676451e-07,-2.21751533304807e-12,7.14106638236591e-07,-2.21751533304807e-12,1.12714389694984e-06,-2.21751533304807e-12,3.78393652107598e-06,-2.21751533304807e-12,6.37637761986988e-06,-2.21751533304807e-12,2.09800603133028e-06,-2.21751533304807e-12,-1.04682514663397e-06
-2.21658821851376e-12,2.39942942549049e-07,-2.21658821851376e-12,1.61304168953327e-06,-2.21658821851376e-12,1.7797277869745e-06,-2.21658821851376e-12,3.63310251580202e-06,-2.21658821851376e-12,4.60695263883447e-06,-2.21658821851376e-12,2.07248655856373e-06,-2.21658821851376e-12,-2.06971078638048e-06
-2.21566110397946e-12,3.13783196928603e-07,-2.21566110397946e-12,1.79610503182585e-06,-2.21566110397946e-12,1.13685172075878e-06,-2.21566110397946e-12,5.54946864970109e-06,-2.21566110397946e-12,6.55366501696293e-06,-2.21566110397946e-12,2.52077515916322e-06,-2.21566110397946e-12,-4.51013982962183e-06
-2.21473398944516e-12,3.74089093373457e-07,-2.21473398944516e-12,1.10090434474595e-06,-2.21473398944516e-12,-4.96935024595119e-08,-2.21473398944516e-12,3.21895636783718e-06,-2.21473398944516e-12,7.48215652058221e-06,-2.21473398944516e-12,2.93195675057963e-06,-2.21473398944516e-12,-2.89389790250705e-06
-2.21380687491085e-12,9.50807133918332e-07,-2.21380687491085e-12,1.71717364641396e-06,-2.21380687491085e-12,-1.37072828306295e-07,-2.21380687491085e-12,3.08306719604577e-06,-2.21380687491085e-12,5.98048305801647e-06,-2.21380687491085e-12,3.17768977998456e-06,-2.21380687491085e-12,4.39487002763602e-07
-2.21287976037655e-12,-1.07889595658051e-06,-2.21287976037655e-12,1.01259589702022e-06,-2.21287976037655e-12,-6.10309267143457e-07,-2.21287976037655e-12,3.80116423702824e-06,-2.21287976037655e-12,7.45408949125977e-06,-2.21287976037655e-12,3.42280611406301e-06,-2.21287976037655e-12,2.60767196387393e-07
-2.21195264584225e-12,-2.84821118061304e-07,-2.21195264584225e-12,1.06310532696369e-06,-2.21195264584225e-12,-6.01728688334426e-07,-2.21195264584225e-12,1.50439993355957e-06,-2.21195264584225e-12,7.81936636596837e-06,-2.21195264584225e-12,3.61885992064978e-06,-2.21195264584225e-12,-7.12461917919482e-07
-2.21102553130794e-12,1.07117268621513e-06,-2.21102553130794e-12,1.00544306920358e-06,-2.21102553130794e-12,-2.04382480657006e-07,-2.21102553130794e-12,3.2461330503004e-06,-2.21102553130794e-12,6.10500823689204e-06,-2.21102553130794e-12,4.02750249067087e-06,-2.21102553130794e-12,-3.8498123204605e-06
-2.21009841677364e-12,-1.27401792479668e-06,-2.21009841677364e-12,1.05732568374661e-06,-2.21009841677364e-12,9.25239838750563e-07,-2.21009841677364e-12,2.91815460553642e-06,-2.21009841677364e-12,7.62706445319892e-06,-2.21009841677364e-12,4.35652525546142e-06,-2.21009841677364e-12,-2.38011864115548e-06
-2.20917130223934e-12,-5.88086536060916e-07,-2.20917130223934e-12,9.66499520596981e-07,-2.20917130223934e-12,1.11834903054252e-07,-2.20917130223934e-12,1.91694521350491e-06,-2.20917130223934e-12,7.80162590464458e-06,-2.20917130223934e-12,3.5035434980226e-06,-2.20917130223934e-12,1.94770359089019e-06
-2.20824418770504e-12,6.90597826397582e-07,-2.20824418770504e-12,1.46662211316507e-06,-2.20824418770504e-12,1.62999639974475e-07,-2.20824418770504e-12,3.64067224134255e-06,-2.20824418770504e-12,6.83205747534393e-06,-2.20824418770504e-12,3.91323562975796e-06,-2.20824418770504e-12,-3.39179482613665e-07
-2.20731707317073e-12,2.58303864957498e-07,-2.20731707317073e-12,1.18141407670153e-06,-2.20731707317073e-12,8.90649827583741e-07,-2.20731707317073e-12,3.06157619015826e-06,-2.20731707317073e-12,7.20111339689208e-06,-2.20731707317073e-12,3.10703372595309e-06,-2.20731707317073e-12,5.71036929683424e-08
-2.20638995863643e-12,9.36432295219555e-07,-2.20638995863643e-12,1.25205450767472e-06,-2.20638995863643e-12,2.9868798354248e-07,-2.20638995863643e-12,1.45991885468965e-06,-2.20638995863643e-12,7.42164202739379e-06,-2.20638995863643e-12,3.32763109615892e-06,-2.20638995863643e-12,1.99646917683601e-06
-2.20546284410213e-12,1.5290268215694e-06,-2.20546284410213e-12,1.03109484878251e-06,-2.20546284410213e-12,1.47239825474352e-06,-2.20546284410213e-12,2.40801621900161e-06,-2.20546284410213e-12,6.59498770414121e-06,-2.20546284410213e-12,4.61024426652824e-06,-2.20546284410213e-12,-7.2057304453542e-07
-2.20453572956782e-12,1.02364728503081e-06,-2.20453572956782e-12,5.46050714591513e-07,-2.20453572956782e-12,1.57368861239843e-06,-2.20453572956782e-12,2.62774888503158e-06,-2.20453572956782e-12,6.44362901409612e-06,-2.20453572956782e-12,4.12831939745627e-06,-2.20453572956782e-12,-3.66778169936696e-06
-2.20360861503352e-12,1.08422469455743e-06,-2.20360861503352e-12,9.27731627736215e-07,-2.20360861503352e-12,6.74533623744417e-07,-2.20360861503352e-12,1.66821548596514e-06,-2.20360861503352e-12,6.93102560223313e-06,-2.20360861503352e-12,3.97489720914429e-06,-2.20360861503352e-12,-4.14359484521881e-06
-2.20268150049922e-12,1.45496588001326e-06,-2.20268150049922e-12,1.01306822521694e-06,-2.20268150049922e-12,1.76792063288076e-06,-2.20268150049922e-12,3.04733328568039e-06,-2.20268150049922e-12,6.2559035488651e-06,-2.20268150049922e-12,5.21853026581331e-06,-2.20268150049922e-12,-1.49055150699439e-06
-2.20175438596491e-12,2.41259037700278e-07,-2.20175438596491e-12,9.34453552417578e-07,-2.20175438596491e-12,1.59871296111934e-06,-2.20175438596491e-12,2.17696323619973e-06,-2.20175438596491e-12,4.66857501341343e-06,-2.20175438596491e-12,5.87976167245137e-06,-2.20175438596491e-12,-1.13546042236625e-06
