-22600.9295914113,1.6312580113333e-12
-22598.0888511408,1.67309708479037e-12
-22595.2481108704,2.20472812478497e-12
-22592.4073706,2.1903640839631e-12
-22589.5666303296,2.30667737854206e-12
-22586.7258900592,2.07827853366656e-12
-22583.8851497888,1.81588866642112e-12
-22581.0444095184,1.41299937875676e-12
-22578.203669248,1.30273560947122e-12
-22575.3629289775,1.52665393990127e-12
-22572.5221887071,1.34838793908292e-12
-22569.6814484367,1.3038694255112e-12
-22566.8407081663,1.23193326521108e-12
-22563.9999678959,1.15344938429497e-12
-22561.1592276255,9.71353074263774e-13
-22558.3184873551,9.98390921509023e-13
-22555.4777470846,1.00414829151883e-12
-22552.6370068142,1.30590591667225e-12
-22549.7962665438,1.34058052582479e-12
-22546.9555262734,1.37444699772781e-12
-22544.114786003,1.4001146365069e-12
-22541.2740457326,1.06014186972436e-12
-22538.4333054622,1.40128870134494e-12
-22535.5925651917,1.31695620645639e-12
-22532.7518249213,1.31256016060102e-12
-22529.9110846509,1.44378946554002e-12
-22527.0703443805,1.34495131075329e-12
-22524.2296041101,1.24459129513979e-12
-22521.3888638397,1.3867330260385e-12
-22518.5481235693,1.89783098382409e-12
-22515.7073832989,1.95915277528812e-12
-22512.8666430284,2.3109659249435e-12
-22510.025902758,2.57459629065805e-12
-22507.1851624876,2.51379168407166e-12
-22504.3444222172,2.42441300343862e-12
-22501.5036819468,2.34690058596217e-12
-22498.6629416764,2.1076086811606e-12
-22495.822201406,2.10244332151324e-12
-22492.9814611355,1.81773078234906e-12
-22490.1407208651,1.74815046121798e-12
-22487.2999805947,1.76829128687018e-12
-22484.4592403243,1.5559239594059e-12
-22481.6185000539,1.47964562891305e-12
-22478.7777597835,1.62686430006864e-12
-22475.9370195131,2.07972731074186e-12
-22473.0962792426,2.38682651180774e-12
-22470.2555389722,2.48188372707954e-12
-22467.4147987018,2.28709477760562e-12
-22464.5740584314,1.94100663874582e-12
-22461.733318161,9.07850634073064e-13
-22458.8925778906,1.32818240272724e-12
-22456.0518376202,1.56298690993871e-12
-22453.2110973498,1.78369537104213e-12
-22450.3703570793,1.90347715150356e-12
-22447.5296168089,1.60348941985841e-12
-22444.6888765385,1.72470331973879e-12
-22441.8481362681,1.35335440585993e-12
-22439.0073959977,1.25818021925838e-12
-22436.1666557273,1.19223624206559e-12
-22433.3259154569,7.96985930455331e-13
-22430.4851751864,1.15235513537953e-12
-22427.644434916,1.39819409703064e-12
-22424.8036946456,1.42845835576036e-12
-22421.9629543752,1.70666263094452e-12
-22419.1222141048,1.8004871621238e-12
-22416.2814738344,1.62058652776942e-12
-22413.440733564,1.6792244136459e-12
-22410.5999932935,1.84372802821065e-12
-22407.7592530231,1.63627863983923e-12
-22404.9185127527,2.03258660215664e-12
-22402.0777724823,2.10349298859143e-12
-22399.2370322119,1.81449519165878e-12
-22396.3962919415,1.79534764263925e-12
-22393.5555516711,1.45555125015254e-12
-22390.7148114007,1.19496419110702e-12
-22387.8740711302,1.72364308639366e-12
-22385.0333308598,1.87269861495709e-12
-22382.1925905894,1.88252827540482e-12
-22379.351850319,1.97545174921853e-12
-22376.5111100486,1.53712830558616e-12
-22373.6703697782,1.59548119938405e-12
-22370.8296295078,1.7342638146348e-12
-22367.9888892373,1.85697104768728e-12
-22365.1481489669,1.80246804526107e-12
-22362.3074086965,1.63955481136746e-12
-22359.4666684261,1.74501471458771e-12
-22356.6259281557,1.73878693728924e-12
-22353.7851878853,1.74925098062971e-12
-22350.9444476149,1.94918905412208e-12
-22348.1037073444,1.87534388114778e-12
-22345.262967074,1.45361225581524e-12
-22342.4222268036,1.40361794211192e-12
-22339.5814865332,9.6175378758266e-13
-22336.7407462628,8.24365327013397e-13
-22333.9000059924,8.16216330864462e-13
-22331.059265722,7.96966954928758e-13
-22328.2185254516,7.66926301421695e-13
-22325.3777851811,6.42602432800175e-13
-22322.5370449107,4.83144082392094e-13
-22319.6963046403,6.92594227380244e-13
-22316.8555643699,1.4400583666035e-12
-22314.0148240995,1.64834211285531e-12
-22311.1740838291,1.91212354657401e-12
-22308.3333435587,2.01496955537307e-12
-22305.4926032882,1.66313085593715e-12
-22302.6518630178,1.81525975711664e-12
-22299.8111227474,1.37267438350249e-12
-22296.970382477,1.34581745297982e-12
-22294.1296422066,1.18499456597456e-12
-22291.2889019362,1.24396668711111e-12
-22288.4481616658,1.2736000646999e-12
-22285.6074213953,1.80672446917401e-12
