-17989.3682418019,5.57202376268912e-14
-17985.7114945223,3.97058035454981e-14
-17982.0547472427,2.22299767189207e-14
-17978.3979999632,4.04406572259644e-14
-17974.7412526836,4.5524306804723e-14
-17971.0845054041,4.3616105697837e-14
-17967.4277581245,2.76795775605875e-14
-17963.7710108449,2.9736371898424e-14
-17960.1142635654,2.97117240516671e-14
-17956.4575162858,2.35959167688936e-14
-17952.8007690063,1.81357390482735e-14
-17949.1440217267,2.51187635099326e-14
-17945.4872744471,3.92458969029577e-14
-17941.8305271676,2.96971022911507e-14
-17938.173779888,2.29485534964305e-14
-17934.5170326085,2.79541995343771e-14
-17930.8602853289,2.71889194123281e-14
-17927.2035380493,1.67094063627483e-14
-17923.5467907698,1.30697465491069e-14
-17919.8900434902,3.07091560923704e-14
-17916.2332962106,4.67189386945005e-14
-17912.5765489311,3.67368277959844e-14
-17908.9198016515,4.27485317978039e-14
-17905.263054372,5.66923009859025e-14
-17901.6063070924,4.77188468236249e-14
-17897.9495598128,2.76281497454052e-14
-17894.2928125333,2.42047591428314e-14
-17890.6360652537,2.66188136667352e-14
-17886.9793179742,2.40107465866886e-14
-17883.3225706946,4.70755221888701e-14
-17879.665823415,5.8998379154388e-14
-17876.0090761355,4.57051533791224e-14
-17872.3523288559,2.51654143718765e-14
-17868.6955815764,4.24585502732684e-14
-17865.0388342968,4.17781693810792e-14
-17861.3820870172,3.12632791774908e-14
-17857.7253397377,4.1124647333052e-14
-17854.0685924581,3.46072920012634e-14
-17850.4118451785,2.56013200296762e-14
-17846.755097899,4.98368239366242e-14
-17843.0983506194,4.74635296989211e-14
-17839.4416033399,4.00803750503938e-14
-17835.7848560603,4.4329190443428e-14
-17832.1281087807,3.49516996328204e-14
-17828.4713615012,3.7031432484633e-14
-17824.8146142216,4.67028408770679e-14
-17821.1578669421,5.59274341039234e-14
-17817.5011196625,5.4532691561075e-14
-17813.8443723829,3.4886132863372e-14
-17810.1876251034,2.71256951918537e-14
-17806.5308778238,2.96968212439608e-14
-17802.8741305442,2.37773422576428e-14
-17799.2173832647,2.96862207833868e-14
-17795.5606359851,5.9161197639994e-14
-17791.9038887056,6.56988147838363e-14
-17788.247141426,3.76168614202849e-14
-17784.5903941464,2.20910948549894e-14
-17780.9336468669,4.22593336148531e-14
-17777.2768995873,3.79666526343968e-14
-17773.6201523078,2.78078233273535e-14
-17769.9634050282,2.7645768012415e-14
-17766.3066577486,2.93241178270798e-14
-17762.6499104691,3.16160204401434e-14
-17758.9931631895,3.75838444171902e-14
-17755.33641591,4.50157068738004e-14
-17751.6796686304,4.67722402198885e-14
-17748.0229213508,4.80722047339159e-14
-17744.3661740713,4.28539574924521e-14
-17740.7094267917,3.0593170753172e-14
-17737.0526795121,3.09251952418314e-14
-17733.3959322326,3.16389223479237e-14
-17729.739184953,2.36412535668409e-14
-17726.0824376735,2.12309905853341e-14
-17722.4256903939,3.82032333291278e-14
-17718.7689431143,3.69085771369677e-14
-17715.1121958348,1.4605799246116e-14
-17711.4554485552,1.4233376991289e-14
-17707.7987012757,1.04744175279837e-14
-17704.1419539961,1.69394507499969e-14
-17700.4852067165,2.90632668073307e-14
-17696.828459437,2.15645747279066e-14
-17693.1717121574,1.97500187428462e-14
-17689.5149648778,4.61097531090494e-14
-17685.8582175983,5.35287904457858e-14
-17682.2014703187,5.68792101803294e-14
-17678.5447230392,5.91059265534709e-14
-17674.8879757596,5.08020796261425e-14
-17671.23122848,4.62019012442199e-14
-17667.5744812005,4.05203952512538e-14
-17663.9177339209,1.80176726800661e-14
-17660.2609866414,3.02321593366705e-14
-17656.6042393618,3.46290010673541e-14
-17652.9474920822,2.51701844271469e-14
-17649.2907448027,3.54616440179405e-14
-17645.6339975231,4.19192393076583e-14
-17641.9772502436,3.59825741628698e-14
-17638.320502964,4.1537681568665e-14
-17634.6637556844,4.42117921122132e-14
-17631.0070084049,3.91109361583179e-14
-17627.3502611253,4.04622970620851e-14
-17623.6935138457,4.98011989611318e-14
-17620.0367665662,4.90266404827177e-14
-17616.3800192866,5.80808442301641e-14
-17612.7232720071,6.50596616652692e-14
-17609.0665247275,5.0275718573864e-14
-17605.4097774479,3.24776585492395e-14
-17601.7530301684,3.4375597114439e-14
-17598.0962828888,2.0565643346231e-14
-17594.4395356093,8.58868293701772e-15
-17590.7827883297,2.54949773428877e-14
-17587.1260410501,3.23200699496824e-14
-17583.4692937706,2.60791048739717e-14
-17579.812546491,4.24737497475098e-14
-17576.1557992114,4.72307060019656e-14
-17572.4990519319,2.86955639041753e-14
-17568.8423046523,2.60125195241775e-14
-17565.1855573728,3.44953459620442e-14
-17561.5288100932,3.34167437046366e-14
-17557.8720628136,2.58854502605111e-14
-17554.2153155341,2.25210682141211e-14
-17550.5585682545,1.88349570346582e-14
-17546.901820975,2.01839506612005e-14
-17543.2450736954,3.53262688516126e-14
-17539.5883264158,3.93227940450414e-14
-17535.9315791363,4.9485063604424e-14
-17532.2748318567,5.89221930896892e-14
-17528.6180845771,6.27405905935266e-14
-17524.9613372976,5.48043214996322e-14
-17521.304590018,5.22694578311082e-14
-17517.6478427385,4.74933887425388e-14
-17513.9910954589,4.55697127831826e-14
-17510.3343481793,4.94546237065179e-14
-17506.6776008998,5.01089002140146e-14
-17503.0208536202,3.2427193245067e-14
-17499.3641063407,4.59177416301461e-14
-17495.7073590611,5.88997169219164e-14
-17492.0506117815,4.16874917677977e-14
-17488.393864502,1.74472894239337e-14
-17484.7371172224,1.14038925991995e-14
-17481.0803699429,3.07092280864799e-14
-17477.4236226633,3.35089093137857e-14
-17473.7668753837,2.63146950020206e-14
-17470.1101281042,2.1718854548268e-14
-17466.4533808246,1.1242347324448e-14
-17462.796633545,6.88378518877278e-15
-17459.1398862655,1.70277248402206e-14
-17455.4831389859,1.57253753233566e-14
-17451.8263917064,2.59059213257173e-14
-17448.1696444268,3.94353224732236e-14
-17444.5128971472,4.28347452551547e-14
-17440.8561498677,4.41638192850334e-14
-17437.1994025881,4.00797572184322e-14
-17433.5426553086,3.38800919454683e-14
-17429.885908029,3.10119471405286e-14
-17426.2291607494,1.84594084951159e-14
